ip_address,user_agent,campaign_id,publisher_id,time_between_clicks_minutes,EVENT_LABEL,EVENT_TIMESTAMP,EVENT_ID,ENTITY_TYPE,ENTITY_ID,click_id,app_category_id,LABEL_TIMESTAMP
62.129.56.175,Mozilla/5.0 (Android 4.4.2; Mobile; rv:62.0) Gecko/62.0 Firefox/62.0,931,POtq97,3739.0,legit,2022-09-24T11:18:14Z,4ff43ae6-09eb-4622-85a9-c1a77158458b,customer,d821-75931087,159980,uSDe,2023-03-06T15:05:46Z
179.119.219.211,Opera/8.60.(X11; Linux i686; wae-CH) Presto/2.9.167 Version/12.00,580,Sxna18,1988.0,legit,2023-01-07T11:03:39Z,257c73f1-88cd-43e4-baf0-0dccaaea4ebf,customer,a070-51513943,899654,TqcI,2023-03-06T15:05:46Z
202.158.48.69,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.2; Trident/4.1),088,JXal81,3547.0,legit,2022-05-19T15:28:43Z,b69e9c01-09b2-4bff-91ca-0f72ab2cc024,customer,d673-32834091,251366,ilUy,2023-03-06T15:05:46Z
104.100.19.140,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; lt-LT) AppleWebKit/534.7.3 (KHTML, like Gecko) Version/3.0.5 Mobile/8B116 Safari/6534.7.3",797,IVmw63,1699.0,legit,2022-06-18T22:48:15Z,da2a4971-4530-4731-bf1c-1265631c1261,customer,a841-59386523,290632,dRJg,2023-03-06T15:05:46Z
185.237.83.112,"Mozilla/5.0 (Windows 98; Win 9x 4.90) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/60.0.855.0 Safari/535.2",415,LIsZ81,1269.0,legit,2023-02-21T11:33:32Z,5926e89c-f136-42e5-94c2-bfd2f18a5bb0,customer,a092-46347755,808438,lPdN,2023-03-06T15:05:46Z
120.206.79.98,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_1 like Mac OS X; br-FR) AppleWebKit/531.14.3 (KHTML, like Gecko) Version/3.0.5 Mobile/8B116 Safari/6531.14.3",117,DYBW62,967.0,legit,2022-05-02T02:27:07Z,5afdfdfd-4ae9-4836-a075-7a0555af4570,customer,c863-48049445,098745,ToLe,2023-03-06T15:05:46Z
11.98.222.220,Mozilla/5.0 (Android 2.0; Mobile; rv:66.0) Gecko/66.0 Firefox/66.0,736,OsoR02,833.0,legit,2023-02-10T02:52:03Z,44d3deb7-d978-4bdf-adcb-e7adbb0f8087,customer,b732-84981376,953091,KbNP,2023-03-06T15:05:46Z
125.239.150.119,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.01; Trident/4.1),124,SSTk05,3278.0,legit,2022-12-02T10:43:16Z,ba045e9b-4084-4917-9422-080e10dba2b5,customer,a835-20638160,943435,pmCC,2023-03-06T15:05:46Z
65.81.123.49,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_6_4; rv:1.9.3.20) Gecko/2010-02-25 21:40:55 Firefox/3.6.6,250,aUaq64,3395.0,legit,2022-10-31T07:40:10Z,343483b8-e17c-49ee-a970-4ae7b43e7068,customer,a169-88858730,290635,LPQg,2023-03-06T15:05:46Z
91.128.233.85,Opera/8.57.(Windows CE; de-BE) Presto/2.9.171 Version/11.00,895,XcEh48,2508.0,legit,2022-05-24T15:34:27Z,4d3b10cc-e028-4d7a-b0e5-c7a3df7f84b3,customer,b864-64444343,724313,RHvb,2023-03-06T15:05:46Z
23.70.105.252,Opera/9.30.(X11; Linux x86_64; ja-JP) Presto/2.9.172 Version/11.00,029,citi26,2254.0,legit,2022-06-24T03:15:29Z,493a8d55-3794-4ef1-b0ed-958f67579bff,customer,d926-60742544,578334,IWUD,2023-03-06T15:05:46Z
180.61.66.43,Mozilla/5.0 (Android 3.2.5; Mobile; rv:58.0) Gecko/58.0 Firefox/58.0,116,fADe16,2866.0,legit,2022-09-23T14:24:03Z,94117da4-8a3a-4d24-a2b5-a29a7c322a9a,customer,c539-66610783,154853,iAmq,2023-03-06T15:05:46Z
28.145.229.175,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.2; Trident/3.0),643,tUuy35,3623.0,legit,2022-09-29T19:54:49Z,fdf271f8-9707-42da-afc7-1c6b7566bc22,customer,d453-62725708,261167,DFNe,2023-03-06T15:05:46Z
209.1.229.252,Mozilla/5.0 (Windows NT 6.0; fa-IR; rv:1.9.2.20) Gecko/2019-08-04 00:00:20 Firefox/4.0,498,lvZo53,1469.0,legit,2022-11-03T07:27:16Z,ee112d2a-8801-4ab6-858c-047999d947f5,customer,b558-36780404,302358,dIVx,2023-03-06T15:05:46Z
49.235.237.74,Opera/8.91.(Windows NT 5.1; ku-TR) Presto/2.9.175 Version/10.00,292,eoYK27,3120.0,legit,2023-01-02T03:54:57Z,daa9efd1-a8b5-4a49-b2bd-fff4ecb95e89,customer,c416-94237982,303246,vHFq,2023-03-06T15:05:46Z
211.173.121.165,Opera/8.14.(X11; Linux x86_64; hsb-DE) Presto/2.9.188 Version/10.00,612,rYAG66,2853.0,legit,2022-10-26T22:05:22Z,14397dbc-e8ea-4ee0-beb5-9dcd56a6ff6b,customer,a042-21289584,732550,saSV,2023-03-06T15:05:46Z
135.210.161.169,Opera/9.28.(Windows 98; mi-NZ) Presto/2.9.183 Version/12.00,631,CIbk44,1689.0,legit,2022-05-18T06:57:49Z,4863f960-f68a-4fe6-824b-cafca22000e0,customer,c287-01149020,890674,eVgd,2023-03-06T15:05:46Z
209.55.109.235,"Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_5 like Mac OS X) AppleWebKit/534.2 (KHTML, like Gecko) FxiOS/13.4j5234.0 Mobile/81W758 Safari/534.2",648,UCZl59,1350.0,legit,2022-05-26T08:40:34Z,7f2ce3ac-f8e7-4e2e-b64f-124749671181,customer,d668-45163645,704943,XCzB,2023-03-06T15:05:46Z
147.99.255.67,Opera/9.36.(Windows NT 5.0; te-IN) Presto/2.9.171 Version/12.00,804,XyAM89,1329.0,legit,2022-11-03T01:46:32Z,5dc6adda-9e54-4893-911e-995b15d19346,customer,b555-57693706,039357,smfM,2023-03-06T15:05:46Z
222.76.154.87,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 6.0; Trident/5.1),812,BrRw07,2384.0,legit,2022-08-09T21:14:34Z,dd21d23b-c09d-4aad-b585-805c9111f5db,customer,c853-55812956,893202,FTor,2023-03-06T15:05:46Z
91.237.23.131,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_10_3; rv:1.9.5.20) Gecko/2020-10-29 04:10:15 Firefox/3.8,598,iMVF80,3183.0,legit,2022-07-02T15:26:32Z,2027d7b6-3e91-4a31-a6f9-053c986242ca,customer,c867-38156679,736156,NmSH,2023-03-06T15:05:46Z
90.180.36.82,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 4.0; Trident/5.0),090,pRiC08,1686.0,legit,2022-10-30T09:34:21Z,ad68b576-1d38-4518-b71e-16166386ce74,customer,c371-94789476,665061,VCkV,2023-03-06T15:05:46Z
124.81.105.216,Mozilla/5.0 (Android 1.5; Mobile; rv:10.0) Gecko/10.0 Firefox/10.0,245,Vagl80,2722.0,legit,2022-10-25T21:05:57Z,84628d70-59ee-4ac4-8e78-98c175cad9a7,customer,b870-14047071,809675,vHFq,2023-03-06T15:05:46Z
139.129.109.215,"Mozilla/5.0 (iPad; CPU iPad OS 10_3_3 like Mac OS X) AppleWebKit/531.1 (KHTML, like Gecko) CriOS/16.0.853.0 Mobile/19S656 Safari/531.1",115,ppkz43,1655.0,legit,2022-06-09T03:12:41Z,2a30a438-9bf3-4f3b-ba99-c73cd316260e,customer,c810-68242351,454792,xKvZ,2023-03-06T15:05:46Z
145.66.96.91,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; se-NO) AppleWebKit/533.1.6 (KHTML, like Gecko) Version/3.0.5 Mobile/8B115 Safari/6533.1.6",218,OJEU58,2275.0,legit,2022-08-05T20:20:40Z,cac69005-aedb-4c83-b0da-a5a625cab7ea,customer,a025-86365491,950325,gdKA,2023-03-06T15:05:46Z
72.198.123.216,"Mozilla/5.0 (Windows NT 5.0) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/34.0.804.0 Safari/533.0",520,FYvj52,2900.0,fraud,2023-01-11T01:32:16Z,8991ec44-febe-4db2-82e0-cddb42949587,customer,b546-78353398,275252,dXWW,2023-03-06T15:05:46Z
41.174.130.238,Opera/8.83.(X11; Linux x86_64; byn-ER) Presto/2.9.186 Version/10.00,298,ktIY75,2049.0,legit,2023-01-21T21:34:05Z,e04ed168-6526-40c3-86db-37c36d450bc0,customer,d170-39981561,384656,JOUR,2023-03-06T15:05:46Z
162.124.72.231,"Mozilla/5.0 (Windows; U; Windows NT 4.0) AppleWebKit/535.34.5 (KHTML, like Gecko) Version/4.0.4 Safari/535.34.5",580,huHx16,1952.0,legit,2022-04-03T09:16:14Z,18d767f9-a008-441b-bbb5-a69dee65f3e5,customer,c819-44536363,700412,YDIR,2023-03-06T15:05:46Z
1.147.2.24,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_5_7; rv:1.9.4.20) Gecko/2010-09-04 18:39:06 Firefox/3.6.13,901,kmAh55,1667.0,legit,2022-05-04T15:14:58Z,103ed9a1-17da-4e70-8a82-c4e32b005337,customer,b239-82468899,709148,lLJx,2023-03-06T15:05:46Z
114.210.153.226,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/15.0.803.0 Safari/531.0",072,RCVa81,2667.0,legit,2022-08-19T03:29:03Z,68591cff-846b-433d-8e7a-8a9df0961b5d,customer,a356-66673834,323176,Kkst,2023-03-06T15:05:46Z
16.20.134.92,"Mozilla/5.0 (Windows; U; Windows 95) AppleWebKit/534.30.5 (KHTML, like Gecko) Version/5.0.4 Safari/534.30.5",484,txhb22,3353.0,legit,2022-10-15T14:36:25Z,c6f344fd-98d6-4fd7-8a45-6042b426bf95,customer,d933-12435599,381219,edlU,2023-03-06T15:05:46Z
71.89.146.14,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_11_9) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/45.0.866.0 Safari/532.1",643,jTRH57,2442.0,legit,2022-09-17T20:09:24Z,a5cdc679-6197-4077-9140-6b61e7827cd6,customer,a939-49443385,527882,pAnG,2023-03-06T15:05:46Z
54.198.199.125,Opera/8.99.(X11; Linux i686; tcy-IN) Presto/2.9.176 Version/10.00,974,rBgB80,980.0,legit,2022-07-23T22:46:17Z,9afe3a00-d89f-497a-990c-b28448084f68,customer,a969-07785868,527795,rtfb,2023-03-06T15:05:46Z
45.41.165.90,"Mozilla/5.0 (Windows; U; Windows CE) AppleWebKit/531.16.7 (KHTML, like Gecko) Version/5.0 Safari/531.16.7",261,Lody11,2286.0,legit,2022-08-10T00:59:01Z,0fdfe7ad-9981-4856-8e3d-721cee3adac1,customer,d310-60959709,710716,iJwp,2023-03-06T15:05:46Z
197.47.232.239,Mozilla/5.0 (X11; Linux i686; rv:1.9.7.20) Gecko/2017-11-18 08:02:25 Firefox/3.8,295,SYSX68,3346.0,legit,2022-08-11T05:39:05Z,4141d59d-f32b-4db1-884a-973f31993f77,customer,a946-35268508,203704,gEGA,2023-03-06T15:05:46Z
9.34.115.115,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_11_8) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/21.0.871.0 Safari/531.1",455,siAf37,3360.0,legit,2022-09-14T00:19:49Z,a4550fc4-930d-4db7-939a-c9cc595cda37,customer,b193-57234783,218824,AWwl,2023-03-06T15:05:46Z
112.104.147.21,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/3.0),534,PBFN60,1485.0,legit,2023-01-22T23:24:04Z,205f679b-01a0-4c89-9226-6cc2034c8078,customer,b191-31426425,840116,xZoX,2023-03-06T15:05:46Z
75.206.8.119,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 4.0; Trident/3.0),937,ixvG45,1449.0,legit,2022-09-15T22:24:24Z,810ae8c0-28a4-467f-b370-ae02cb80d03b,customer,c045-84324843,657425,WZdW,2023-03-06T15:05:46Z
28.145.229.175,Opera/9.41.(Windows NT 5.1; is-IS) Presto/2.9.170 Version/10.00,833,OMMp22,2654.0,legit,2022-11-03T17:43:17Z,f177b971-c5c3-4d32-a9c0-d3c3f4b2ac8c,customer,b991-00185217,438860,VjXh,2023-03-06T15:05:46Z
206.144.114.172,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_6_4; rv:1.9.6.20) Gecko/2015-07-01 11:13:27 Firefox/3.8,767,mZiO33,1960.0,legit,2022-05-24T11:04:05Z,05d02d20-d54d-4795-9d35-f5ac04fa2ce1,customer,c513-19878490,558888,olMT,2023-03-06T15:05:46Z
172.199.211.103,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 4.0; Trident/4.1),421,lzDh67,2969.0,legit,2022-04-05T17:33:16Z,5f9e1fb6-04ee-45c7-82db-370842ce6328,customer,d392-67923259,222194,lMxx,2023-03-06T15:05:46Z
174.213.157.19,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_11_7 rv:3.0; sk-SK) AppleWebKit/532.7.3 (KHTML, like Gecko) Version/4.0 Safari/532.7.3",022,fBRb05,1967.0,legit,2023-02-22T02:37:46Z,e440697f-0588-4b20-b740-12718c1a1068,customer,c554-42479416,584287,WRbC,2023-03-06T15:05:46Z
198.233.251.41,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_1 like Mac OS X; os-RU) AppleWebKit/532.30.4 (KHTML, like Gecko) Version/3.0.5 Mobile/8B115 Safari/6532.30.4",530,NzTy25,3255.0,legit,2022-09-05T02:32:02Z,8988338c-ea9f-4221-a1c8-2193cb7c532a,customer,b976-33542132,154920,zbWO,2023-03-06T15:05:46Z
145.252.127.230,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_6_4; rv:1.9.6.20) Gecko/2015-07-01 11:13:27 Firefox/3.8,812,KFDN23,1541.0,legit,2022-06-10T01:08:24Z,441040aa-f59c-416f-8d1a-41b77669dbc4,customer,a012-67726266,529201,VeZN,2023-03-06T15:05:46Z
165.148.202.73,"Mozilla/5.0 (Windows; U; Windows NT 6.2) AppleWebKit/533.12.6 (KHTML, like Gecko) Version/5.0.5 Safari/533.12.6",580,Ktto19,3061.0,fraud,2023-02-16T13:52:14Z,16863704-3aec-490f-872d-de04850966ea,customer,c095-87285871,952566,vgxh,2023-03-06T15:05:46Z
145.142.59.147,Mozilla/5.0 (Windows NT 6.2; wal-ET; rv:1.9.1.20) Gecko/2019-06-02 11:12:40 Firefox/3.8,104,xFKZ71,2528.0,legit,2022-05-10T12:26:22Z,bc254f49-87b7-47c2-b862-ee74de30ccde,customer,b967-84418813,323415,yLRq,2023-03-06T15:05:46Z
198.102.242.193,"Mozilla/5.0 (Windows; U; Windows 98; Win 9x 4.90) AppleWebKit/535.10.6 (KHTML, like Gecko) Version/5.0.5 Safari/535.10.6",223,mfZn74,2016.0,legit,2022-03-11T06:07:59Z,c21677fd-eb87-43da-8bcc-6c9b919f5d85,customer,b218-92325073,592147,sPBN,2023-03-06T15:05:46Z
192.76.200.54,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_0 rv:5.0; nhn-MX) AppleWebKit/533.48.3 (KHTML, like Gecko) Version/5.0.4 Safari/533.48.3",985,EJDR05,1997.0,legit,2022-06-07T22:21:33Z,8b6ae274-9318-4af8-ad97-64d12ae9ee0e,customer,a965-56014241,647140,TClc,2023-03-06T15:05:46Z
210.113.220.145,"Mozilla/5.0 (Windows 95) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/13.0.898.0 Safari/533.0",514,UJlH93,1947.0,legit,2022-12-11T05:20:15Z,47c880ff-9aea-4151-a121-6a68fab6ab10,customer,c287-01149020,890674,eVgd,2023-03-06T15:05:46Z
196.177.153.103,"Mozilla/5.0 (iPad; CPU iPad OS 10_3_4 like Mac OS X) AppleWebKit/533.2 (KHTML, like Gecko) CriOS/13.0.864.0 Mobile/66F472 Safari/533.2",780,neof65,2854.0,legit,2023-02-21T14:06:00Z,0e669334-6f4f-45c2-a25a-9e4b35ca4c46,customer,d365-15276143,641656,Xuur,2023-03-06T15:05:46Z
172.109.183.3,"Mozilla/5.0 (Windows 98) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/39.0.826.0 Safari/531.2",812,SzCo16,2431.0,legit,2023-02-09T09:16:38Z,8bbc8ea9-1d2d-44e6-addf-3d127556698a,customer,d313-67997801,628450,wlJq,2023-03-06T15:05:46Z
139.23.182.99,Mozilla/5.0 (compatible; MSIE 6.0; Windows 95; Trident/3.1),488,PZMe14,1229.0,legit,2022-10-31T13:56:44Z,6dd99945-9cd4-42ac-8a0f-d46d2f372cd3,customer,a280-25967234,769364,Zrbu,2023-03-06T15:05:46Z
89.129.155.191,"Mozilla/5.0 (iPhone; CPU iPhone OS 7_1_2 like Mac OS X) AppleWebKit/535.1 (KHTML, like Gecko) FxiOS/12.5a5707.0 Mobile/10T110 Safari/535.1",797,MUkd71,2651.0,legit,2022-12-18T02:22:16Z,8347dd7d-2d11-4036-99e8-ddf77a4d524a,customer,c154-94675160,440869,ncTe,2023-03-06T15:05:46Z
216.60.44.228,"Mozilla/5.0 (Windows; U; Windows NT 5.1) AppleWebKit/533.9.5 (KHTML, like Gecko) Version/4.1 Safari/533.9.5",103,cqEu38,2863.0,legit,2022-10-18T14:36:28Z,3b34178b-7b3a-476b-bf7c-3724d93c2096,customer,b315-44947485,116191,APSl,2023-03-06T15:05:46Z
206.111.126.63,Mozilla/5.0 (compatible; MSIE 9.0; Windows CE; Trident/4.1),405,dQte61,3101.0,legit,2022-12-03T01:09:38Z,f52ac9c1-4c1f-449c-bcb8-cca219e5441d,customer,a874-23244528,175056,LqIn,2023-03-06T15:05:46Z
18.29.139.17,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_9_6; rv:1.9.5.20) Gecko/2012-04-14 10:12:07 Firefox/14.0,205,kdHr71,1739.0,legit,2023-01-21T04:35:19Z,2bb80e7e-ccc2-447f-8a45-4ee5c21eb88c,customer,c810-68242351,454792,xKvZ,2023-03-06T15:05:46Z
171.188.118.177,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1 rv:3.0; xh-ZA) AppleWebKit/531.30.4 (KHTML, like Gecko) Version/4.0.2 Safari/531.30.4",918,YkKu21,1610.0,legit,2023-02-14T03:56:17Z,036b6417-727b-4152-a341-4ef124922144,customer,d250-85310598,419145,pcXg,2023-03-06T15:05:46Z
220.183.77.100,Mozilla/5.0 (X11; Linux i686; rv:1.9.6.20) Gecko/2014-07-04 21:33:04 Firefox/13.0,726,Ktto19,3201.0,legit,2022-04-07T00:30:32Z,42b02e49-0813-45aa-903c-a641260eabd4,customer,b520-30243859,641405,PqVp,2023-03-06T15:05:46Z
73.80.135.75,"Mozilla/5.0 (Windows 95) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/13.0.898.0 Safari/533.0",223,vGgn56,3400.0,legit,2022-04-14T00:16:46Z,91392cc1-f124-4653-9b1f-1dc851b8a0ff,customer,d580-17371573,729451,LRDl,2023-03-06T15:05:46Z
95.128.7.127,"Mozilla/5.0 (Windows; U; Windows NT 5.1) AppleWebKit/535.33.1 (KHTML, like Gecko) Version/5.0.3 Safari/535.33.1",721,QRJl77,3661.0,legit,2022-04-19T05:50:01Z,61493918-c04b-4421-8462-63a65322bfcc,customer,c590-76226988,030675,usMe,2023-03-06T15:05:46Z
176.56.53.227,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_0 like Mac OS X; lb-LU) AppleWebKit/531.13.7 (KHTML, like Gecko) Version/4.0.5 Mobile/8B111 Safari/6531.13.7",454,WMxO33,2398.0,legit,2022-11-10T08:48:59Z,6ef55c90-b6dc-45de-9397-4b67cff4ba97,customer,c858-72436673,439832,mVBg,2023-03-06T15:05:46Z
128.56.248.213,"Mozilla/5.0 (iPad; CPU iPad OS 3_1_3 like Mac OS X) AppleWebKit/535.2 (KHTML, like Gecko) CriOS/56.0.880.0 Mobile/23R005 Safari/535.2",114,Ydla70,2485.0,legit,2022-11-25T05:04:53Z,58966a4d-f2d2-4506-a1ac-f54fe184b8e1,customer,b104-02062243,419145,pcXg,2023-03-06T15:05:46Z
118.87.233.36,Mozilla/5.0 (compatible; MSIE 5.0; Windows 98; Win 9x 4.90; Trident/3.1),224,HYiE34,2534.0,legit,2022-04-27T21:14:01Z,628535f2-e1cf-4bee-b88b-a840ddd9906b,customer,c003-99357704,317560,mfyx,2023-03-06T15:05:46Z
27.157.130.241,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_6_2) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/29.0.839.0 Safari/532.0",444,zmOh88,2379.0,legit,2022-06-12T19:53:34Z,939d5d1f-44ee-4b91-824a-7cf305e517f5,customer,b045-94048296,616164,OwCW,2023-03-06T15:05:46Z
102.155.104.201,Mozilla/5.0 (X11; Linux i686; rv:1.9.7.20) Gecko/2016-08-05 19:17:03 Firefox/3.6.6,144,mPgi30,2710.0,fraud,2022-11-01T05:56:03Z,8a95fb0c-3fac-4c45-99ad-0d0f4bbdd8cd,customer,a545-76917226,741835,Pidn,2023-03-06T15:05:46Z
85.122.183.161,Mozilla/5.0 (Windows NT 5.2; ta-IN; rv:1.9.0.20) Gecko/2011-01-04 15:48:28 Firefox/13.0,618,VwOB50,1551.0,legit,2022-03-15T16:00:52Z,dc9fe4bb-ba53-472d-be10-1d405bb8e763,customer,b639-22005310,081971,LRBo,2023-03-06T15:05:46Z
120.196.209.167,Opera/8.89.(X11; Linux x86_64; uk-UA) Presto/2.9.187 Version/10.00,114,UqIB91,2263.0,legit,2022-11-15T22:36:19Z,95573711-4284-4073-b575-0a6df7492b3e,customer,d784-52692003,421911,uVZd,2023-03-06T15:05:46Z
172.119.217.185,"Mozilla/5.0 (iPad; CPU iPad OS 7_1_2 like Mac OS X) AppleWebKit/536.0 (KHTML, like Gecko) FxiOS/18.3k6129.0 Mobile/70N562 Safari/536.0",747,PRHG53,1492.0,legit,2022-06-23T21:40:04Z,9b115e93-4f9e-46aa-9659-e9f7564c7d12,customer,a079-01035958,684245,oPyA,2023-03-06T15:05:46Z
202.241.55.144,Opera/8.12.(Windows NT 4.0; ca-AD) Presto/2.9.177 Version/12.00,164,Nqgt54,2427.0,legit,2023-01-30T15:58:15Z,5035b52d-2eef-4577-bdc5-17ca27de80cb,customer,c236-91315274,621461,gHLJ,2023-03-06T15:05:46Z
65.114.77.168,"Mozilla/5.0 (Linux; Android 2.0.1) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/20.0.834.0 Safari/535.2",405,FVgf57,3868.0,legit,2022-12-23T16:20:10Z,969469e4-6a86-4d13-83b8-62a339196bc6,customer,b995-20812095,033087,XIcf,2023-03-06T15:05:46Z
220.173.201.165,"Mozilla/5.0 (Windows; U; Windows 95) AppleWebKit/532.42.7 (KHTML, like Gecko) Version/5.0.1 Safari/532.42.7",780,UOyF95,2209.0,legit,2022-04-27T08:43:54Z,f57cfb6a-fcd8-4d35-8f23-0bf7b6f37964,customer,d033-82588512,684245,yDZL,2023-03-06T15:05:46Z
206.73.193.20,Opera/9.74.(X11; Linux i686; wo-SN) Presto/2.9.175 Version/10.00,580,meCA56,2990.0,legit,2022-05-25T05:51:54Z,891b6e48-241e-4a6b-86c5-0287d8300f99,customer,b323-19972121,948170,vErd,2023-03-06T15:05:46Z
48.45.157.246,Mozilla/5.0 (Android 4.4.1; Mobile; rv:59.0) Gecko/59.0 Firefox/59.0,102,KYcs25,3384.0,legit,2023-02-26T20:24:12Z,b5cd5d9e-a4d0-44c5-a0dc-2a2159edb13f,customer,b378-67184184,870743,TsQb,2023-03-06T15:05:46Z
92.63.81.244,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_12_9; rv:1.9.3.20) Gecko/2016-11-23 23:25:33 Firefox/13.0,317,GOPF02,2094.0,legit,2022-12-12T17:58:58Z,25fccfea-2868-4f74-b794-a2082b51dbdc,customer,c132-43325539,053349,bIJk,2023-03-06T15:05:46Z
179.198.104.166,"Mozilla/5.0 (Windows 95) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/44.0.870.0 Safari/532.0",123,Pcma85,1475.0,legit,2022-06-22T22:44:00Z,17968986-4448-4bc6-90fa-5d011cdcab6b,customer,a390-10075541,652380,PqVp,2023-03-06T15:05:46Z
41.183.21.167,Mozilla/5.0 (compatible; MSIE 6.0; Windows 95; Trident/3.1),711,KYcs25,3635.0,legit,2022-07-29T17:51:06Z,92b5c60e-c1cf-47f1-83d4-09832e543364,customer,c776-59394896,508454,Sfja,2023-03-06T15:05:46Z
61.9.128.16,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.0; Trident/3.1),807,lSNY93,2817.0,fraud,2022-10-14T04:59:32Z,de144f72-7043-4b5e-a86d-67cbeedfe7ae,customer,d328-17411016,876626,yeiU,2023-03-06T15:05:46Z
135.219.203.23,Opera/8.57.(Windows CE; de-BE) Presto/2.9.171 Version/11.00,355,DiRV19,3006.0,legit,2023-02-28T19:45:22Z,c8dba132-9108-429b-a51e-7059d170cd5f,customer,b149-11548617,265188,lZsR,2023-03-06T15:05:46Z
210.176.14.165,"Mozilla/5.0 (Windows; U; Windows 98) AppleWebKit/532.14.3 (KHTML, like Gecko) Version/5.0.3 Safari/532.14.3",298,jUDf32,3288.0,legit,2023-02-01T07:38:13Z,eed81a49-72d3-46fd-b2bb-65ee76f23be8,customer,a930-78620040,426885,JhlZ,2023-03-06T15:05:46Z
207.13.90.109,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/31.0.808.0 Safari/536.1",454,HANG51,2004.0,legit,2022-12-15T17:26:21Z,85e05113-6115-4e24-bbac-9218ead172cb,customer,a765-41237223,997539,fuZl,2023-03-06T15:05:46Z
208.44.230.172,Mozilla/5.0 (Android 4.2; Mobile; rv:8.0) Gecko/8.0 Firefox/8.0,580,RrgY26,1628.0,legit,2022-04-05T15:38:11Z,772065f4-6558-40c7-8577-3ddcfd1d0b7b,customer,b777-72803240,213484,OFdx,2023-03-06T15:05:46Z
140.35.92.35,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_8) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/37.0.894.0 Safari/535.0",741,OvVG79,3289.0,legit,2022-07-13T02:17:34Z,2bcf4331-67b1-4cf8-8307-f436ac1a45d5,customer,a503-10385362,351988,gsVX,2023-03-06T15:05:46Z
118.8.81.61,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.1; Trident/5.0),948,oIcu53,3537.0,legit,2023-02-10T06:15:44Z,f8fc8aa3-cffa-47be-83ea-f904f8a7b3b6,customer,c613-77752174,769364,Zrbu,2023-03-06T15:05:46Z
209.104.64.48,Opera/9.17.(Windows 95; lzh-TW) Presto/2.9.189 Version/11.00,780,lYna05,3521.0,legit,2023-02-03T10:37:32Z,3435ae4f-6c32-4e31-87c0-b8aef6772df9,customer,d310-60959709,710716,iJwp,2023-03-06T15:05:46Z
176.87.174.50,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; mag-IN) AppleWebKit/534.13.7 (KHTML, like Gecko) Version/3.0.5 Mobile/8B118 Safari/6534.13.7",703,lmuv38,3201.0,legit,2023-02-08T21:18:52Z,160f2a4c-f557-4be5-b972-f7c752093338,customer,d273-80269417,268714,FzNE,2023-03-06T15:05:46Z
